# observatory_id year lat lon element value sigma bias
AA  1.95850E+03   9.03333E+00   3.87667E+01   X  3.60820E+04   4.80000E+00   4.25700E+02
AA  1.95950E+03   9.03333E+00   3.87667E+01   X  3.60810E+04   4.80000E+00   4.25700E+02
AA  1.96050E+03   9.03333E+00   3.87667E+01   X  3.61000E+04   4.80000E+00   4.25700E+02
AA  1.96150E+03   9.03333E+00   3.87667E+01   X  3.61290E+04   4.80000E+00   4.25700E+02
AA  1.96250E+03   9.03333E+00   3.87667E+01   X  3.61550E+04   4.80000E+00   4.25700E+02
AA  1.96350E+03   9.03333E+00   3.87667E+01   X  3.61620E+04   4.80000E+00   4.25700E+02
AA  1.96450E+03   9.03333E+00   3.87667E+01   X  3.61700E+04   4.80000E+00   4.25700E+02
AA  1.96550E+03   9.03333E+00   3.87667E+01   X  3.61790E+04   4.80000E+00   4.25700E+02
AA  1.96650E+03   9.03333E+00   3.87667E+01   X  3.61780E+04   4.80000E+00   4.25700E+02
AA  1.96750E+03   9.03333E+00   3.87667E+01   X  3.61730E+04   4.80000E+00   4.25700E+02
AA  1.96850E+03   9.03333E+00   3.87667E+01   X  3.61760E+04   4.80000E+00   4.25700E+02
AA  1.96950E+03   9.03333E+00   3.87667E+01   X  3.61720E+04   4.80000E+00   4.25700E+02
AA  1.97050E+03   9.03333E+00   3.87667E+01   X  3.61600E+04   4.80000E+00   4.25700E+02
AA  1.97150E+03   9.03333E+00   3.87667E+01   X  3.61540E+04   4.80000E+00   4.25700E+02
AA  1.97250E+03   9.03333E+00   3.87667E+01   X  3.61360E+04   4.80000E+00   4.25700E+02
AA  1.97350E+03   9.03333E+00   3.87667E+01   X  3.61110E+04   4.80000E+00   4.25700E+02
AA  1.97450E+03   9.03333E+00   3.87667E+01   X  3.60900E+04   4.80000E+00   4.25700E+02
AA  1.97650E+03   9.03333E+00   3.87667E+01   X  3.60720E+04   4.80000E+00   4.25700E+02
AA  1.97750E+03   9.03333E+00   3.87667E+01   X  3.60740E+04   4.80000E+00   4.25700E+02
AA  1.97850E+03   9.03333E+00   3.87667E+01   X  3.60690E+04   4.80000E+00   4.25700E+02
AA  1.97950E+03   9.03333E+00   3.87667E+01   X  3.60790E+04   4.80000E+00   4.25700E+02
AA  1.98050E+03   9.03333E+00   3.87667E+01   X  3.60730E+04   4.80000E+00   4.25700E+02
AA  1.98150E+03   9.03333E+00   3.87667E+01   X  3.60400E+04   4.80000E+00   4.25700E+02
AA  1.98250E+03   9.03333E+00   3.87667E+01   X  3.60020E+04   4.80000E+00   4.25700E+02
AA  1.98350E+03   9.03333E+00   3.87667E+01   X  3.59890E+04   4.80000E+00   4.25700E+02
AA  1.98450E+03   9.03333E+00   3.87667E+01   X  3.59850E+04   4.80000E+00   4.25700E+02
AA  1.98550E+03   9.03333E+00   3.87667E+01   X  3.60100E+04   4.80000E+00   4.25700E+02
AA  1.98650E+03   9.03333E+00   3.87667E+01   X  3.60150E+04   4.80000E+00   4.25700E+02
AA  1.98750E+03   9.03333E+00   3.87667E+01   X  3.60160E+04   4.80000E+00   4.25700E+02
# observatory_id year lat lon element value sigma bias
AA  1.95850E+03   9.03333E+00   3.87667E+01   Y -2.75000E+02   8.60000E+00   7.66000E+01
AA  1.95950E+03   9.03333E+00   3.87667E+01   Y -2.77000E+02   8.60000E+00   7.66000E+01
AA  1.96050E+03   9.03333E+00   3.87667E+01   Y -2.76000E+02   8.60000E+00   7.66000E+01
AA  1.96150E+03   9.03333E+00   3.87667E+01   Y -2.79000E+02   8.60000E+00   7.66000E+01
AA  1.96250E+03   9.03333E+00   3.87667E+01   Y -2.78000E+02   8.60000E+00   7.66000E+01
AA  1.96350E+03   9.03333E+00   3.87667E+01   Y -2.59000E+02   8.60000E+00   7.66000E+01
AA  1.96450E+03   9.03333E+00   3.87667E+01   Y -2.42000E+02   8.60000E+00   7.66000E+01
AA  1.96550E+03   9.03333E+00   3.87667E+01   Y -2.14000E+02   8.60000E+00   7.66000E+01
AA  1.96650E+03   9.03333E+00   3.87667E+01   Y -1.88000E+02   8.60000E+00   7.66000E+01
AA  1.96750E+03   9.03333E+00   3.87667E+01   Y -1.65000E+02   8.60000E+00   7.66000E+01
AA  1.96850E+03   9.03333E+00   3.87667E+01   Y -1.26000E+02   8.60000E+00   7.66000E+01
AA  1.96950E+03   9.03333E+00   3.87667E+01   Y -9.50000E+01   8.60000E+00   7.66000E+01
AA  1.97050E+03   9.03333E+00   3.87667E+01   Y -6.60000E+01   8.60000E+00   7.66000E+01
AA  1.97150E+03   9.03333E+00   3.87667E+01   Y -2.90000E+01   8.60000E+00   7.66000E+01
AA  1.97250E+03   9.03333E+00   3.87667E+01   Y  4.00000E+00   8.60000E+00   7.66000E+01
AA  1.97350E+03   9.03333E+00   3.87667E+01   Y  4.20000E+01   8.60000E+00   7.66000E+01
AA  1.97450E+03   9.03333E+00   3.87667E+01   Y  7.80000E+01   8.60000E+00   7.66000E+01
AA  1.97650E+03   9.03333E+00   3.87667E+01   Y  1.98000E+02   8.60000E+00   7.66000E+01
AA  1.97750E+03   9.03333E+00   3.87667E+01   Y  2.15000E+02   8.60000E+00   7.66000E+01
AA  1.97850E+03   9.03333E+00   3.87667E+01   Y  2.60000E+02   8.60000E+00   7.66000E+01
AA  1.97950E+03   9.03333E+00   3.87667E+01   Y  3.19000E+02   8.60000E+00   7.66000E+01
AA  1.98050E+03   9.03333E+00   3.87667E+01   Y  3.68000E+02   8.60000E+00   7.66000E+01
AA  1.98150E+03   9.03333E+00   3.87667E+01   Y  4.38000E+02   8.60000E+00   7.66000E+01
AA  1.98250E+03   9.03333E+00   3.87667E+01   Y  4.79000E+02   8.60000E+00   7.66000E+01
AA  1.98350E+03   9.03333E+00   3.87667E+01   Y  5.16000E+02   8.60000E+00   7.66000E+01
AA  1.98450E+03   9.03333E+00   3.87667E+01   Y  5.71000E+02   8.60000E+00   7.66000E+01
AA  1.98550E+03   9.03333E+00   3.87667E+01   Y  6.33000E+02   8.60000E+00   7.66000E+01
AA  1.98650E+03   9.03333E+00   3.87667E+01   Y  6.77000E+02   8.60000E+00   7.66000E+01
AA  1.98750E+03   9.03333E+00   3.87667E+01   Y  6.98000E+02   8.60000E+00   7.66000E+01
# observatory_id year lat lon element value sigma bias
AA  1.95850E+03   9.03333E+00   3.87667E+01   Z -6.34000E+02   3.40000E+00   1.18200E+02
AA  1.95950E+03   9.03333E+00   3.87667E+01   Z -6.26000E+02   3.40000E+00   1.18200E+02
AA  1.96050E+03   9.03333E+00   3.87667E+01   Z -6.38000E+02   3.40000E+00   1.18200E+02
AA  1.96150E+03   9.03333E+00   3.87667E+01   Z -6.33000E+02   3.40000E+00   1.18200E+02
AA  1.96250E+03   9.03333E+00   3.87667E+01   Z -6.32000E+02   3.40000E+00   1.18200E+02
AA  1.96350E+03   9.03333E+00   3.87667E+01   Z -6.35000E+02   3.40000E+00   1.18200E+02
AA  1.96450E+03   9.03333E+00   3.87667E+01   Z -6.37000E+02   3.40000E+00   1.18200E+02
AA  1.96550E+03   9.03333E+00   3.87667E+01   Z -6.40000E+02   3.40000E+00   1.18200E+02
AA  1.96650E+03   9.03333E+00   3.87667E+01   Z -6.40000E+02   3.40000E+00   1.18200E+02
AA  1.96750E+03   9.03333E+00   3.87667E+01   Z -6.38000E+02   3.40000E+00   1.18200E+02
AA  1.96850E+03   9.03333E+00   3.87667E+01   Z -6.38000E+02   3.40000E+00   1.18200E+02
AA  1.96950E+03   9.03333E+00   3.87667E+01   Z -6.38000E+02   3.40000E+00   1.18200E+02
AA  1.97050E+03   9.03333E+00   3.87667E+01   Z -6.40000E+02   3.40000E+00   1.18200E+02
AA  1.97150E+03   9.03333E+00   3.87667E+01   Z -6.48000E+02   3.40000E+00   1.18200E+02
AA  1.97250E+03   9.03333E+00   3.87667E+01   Z -6.54000E+02   3.40000E+00   1.18200E+02
AA  1.97350E+03   9.03333E+00   3.87667E+01   Z -6.36000E+02   3.40000E+00   1.18200E+02
AA  1.97450E+03   9.03333E+00   3.87667E+01   Z -6.27000E+02   3.40000E+00   1.18200E+02
AA  1.97550E+03   9.03333E+00   3.87667E+01   Z -6.06000E+02   3.40000E+00   1.18200E+02
AA  1.97650E+03   9.03333E+00   3.87667E+01   Z -5.74000E+02   3.40000E+00   1.18200E+02
AA  1.97750E+03   9.03333E+00   3.87667E+01   Z -5.39000E+02   3.40000E+00   1.18200E+02
AA  1.97850E+03   9.03333E+00   3.87667E+01   Z -5.02000E+02   3.40000E+00   1.18200E+02
AA  1.97950E+03   9.03333E+00   3.87667E+01   Z -4.62000E+02   3.40000E+00   1.18200E+02
AA  1.98050E+03   9.03333E+00   3.87667E+01   Z -4.07000E+02   3.40000E+00   1.18200E+02
AA  1.98150E+03   9.03333E+00   3.87667E+01   Z -3.59000E+02   3.40000E+00   1.18200E+02
AA  1.98250E+03   9.03333E+00   3.87667E+01   Z -3.04000E+02   3.40000E+00   1.18200E+02
AA  1.98350E+03   9.03333E+00   3.87667E+01   Z -2.44000E+02   3.40000E+00   1.18200E+02
AA  1.98450E+03   9.03333E+00   3.87667E+01   Z -1.87000E+02   3.40000E+00   1.18200E+02
AA  1.98550E+03   9.03333E+00   3.87667E+01   Z -1.36000E+02   3.40000E+00   1.18200E+02
AA  1.98650E+03   9.03333E+00   3.87667E+01   Z -9.30000E+01   3.40000E+00   1.18200E+02
AA  1.98750E+03   9.03333E+00   3.87667E+01   Z -4.60000E+01   3.40000E+00   1.18200E+02
# observatory_id year lat lon element value sigma bias
AB  1.92550E+03   5.11833E+01   3.59617E+02   X  1.80920E+04   2.20000E+00   6.27000E+01
AB  1.92650E+03   5.11833E+01   3.59617E+02   X  1.80920E+04   2.20000E+00   6.27000E+01
AB  1.92750E+03   5.11833E+01   3.59617E+02   X  1.81010E+04   2.20000E+00   6.27000E+01
AB  1.92850E+03   5.11833E+01   3.59617E+02   X  1.81040E+04   2.20000E+00   6.27000E+01
AB  1.92950E+03   5.11833E+01   3.59617E+02   X  1.81080E+04   2.20000E+00   6.27000E+01
AB  1.93050E+03   5.11833E+01   3.59617E+02   X  1.81090E+04   2.20000E+00   6.27000E+01
AB  1.93150E+03   5.11833E+01   3.59617E+02   X  1.81220E+04   2.20000E+00   6.27000E+01
AB  1.93250E+03   5.11833E+01   3.59617E+02   X  1.81280E+04   2.20000E+00   6.27000E+01
AB  1.93350E+03   5.11833E+01   3.59617E+02   X  1.81360E+04   2.20000E+00   6.27000E+01
AB  1.93450E+03   5.11833E+01   3.59617E+02   X  1.81490E+04   2.20000E+00   6.27000E+01
AB  1.93550E+03   5.11833E+01   3.59617E+02   X  1.81550E+04   2.20000E+00   6.27000E+01
AB  1.93650E+03   5.11833E+01   3.59617E+02   X  1.81630E+04   2.20000E+00   6.27000E+01
AB  1.93750E+03   5.11833E+01   3.59617E+02   X  1.81710E+04   2.20000E+00   6.27000E+01
AB  1.93850E+03   5.11833E+01   3.59617E+02   X  1.81800E+04   2.20000E+00   6.27000E+01
AB  1.93950E+03   5.11833E+01   3.59617E+02   X  1.81960E+04   2.20000E+00   6.27000E+01
AB  1.94050E+03   5.11833E+01   3.59617E+02   X  1.82100E+04   2.20000E+00   6.27000E+01
AB  1.94150E+03   5.11833E+01   3.59617E+02   X  1.82250E+04   2.20000E+00   6.27000E+01
AB  1.94250E+03   5.11833E+01   3.59617E+02   X  1.82480E+04   2.20000E+00   6.27000E+01
AB  1.94350E+03   5.11833E+01   3.59617E+02   X  1.82590E+04   2.20000E+00   6.27000E+01
AB  1.94450E+03   5.11833E+01   3.59617E+02   X  1.82770E+04   2.20000E+00   6.27000E+01
AB  1.94550E+03   5.11833E+01   3.59617E+02   X  1.82910E+04   2.20000E+00   6.27000E+01
AB  1.94650E+03   5.11833E+01   3.59617E+02   X  1.82950E+04   2.20000E+00   6.27000E+01
AB  1.94750E+03   5.11833E+01   3.59617E+02   X  1.83100E+04   2.20000E+00   6.27000E+01
AB  1.94850E+03   5.11833E+01   3.59617E+02   X  1.83330E+04   2.20000E+00   6.27000E+01
AB  1.94950E+03   5.11833E+01   3.59617E+02   X  1.83540E+04   2.20000E+00   6.27000E+01
AB  1.95050E+03   5.11833E+01   3.59617E+02   X  1.83820E+04   2.20000E+00   6.27000E+01
AB  1.95150E+03   5.11833E+01   3.59617E+02   X  1.84080E+04   2.20000E+00   6.27000E+01
AB  1.95250E+03   5.11833E+01   3.59617E+02   X  1.84360E+04   2.20000E+00   6.27000E+01
AB  1.95350E+03   5.11833E+01   3.59617E+02   X  1.84670E+04   2.20000E+00   6.27000E+01
AB  1.95450E+03   5.11833E+01   3.59617E+02   X  1.84970E+04   2.20000E+00   6.27000E+01
AB  1.95550E+03   5.11833E+01   3.59617E+02   X  1.85210E+04   2.20000E+00   6.27000E+01
AB  1.95650E+03   5.11833E+01   3.59617E+02   X  1.85390E+04   2.20000E+00   6.27000E+01
AB  1.95710E+03   5.11833E+01   3.59617E+02   X  1.85470E+04   2.20000E+00   6.27000E+01
# observatory_id year lat lon element value sigma bias
AB  1.92550E+03   5.11833E+01   3.59617E+02   Y -4.30300E+03   1.20000E+00  -8.98000E+01
AB  1.92650E+03   5.11833E+01   3.59617E+02   Y -4.23400E+03   1.20000E+00  -8.98000E+01
AB  1.92750E+03   5.11833E+01   3.59617E+02   Y -4.17000E+03   1.20000E+00  -8.98000E+01
AB  1.92850E+03   5.11833E+01   3.59617E+02   Y -4.10800E+03   1.20000E+00  -8.98000E+01
AB  1.92950E+03   5.11833E+01   3.59617E+02   Y -4.04700E+03   1.20000E+00  -8.98000E+01
AB  1.93050E+03   5.11833E+01   3.59617E+02   Y -3.98500E+03   1.20000E+00  -8.98000E+01
AB  1.93150E+03   5.11833E+01   3.59617E+02   Y -3.92800E+03   1.20000E+00  -8.98000E+01
AB  1.93250E+03   5.11833E+01   3.59617E+02   Y -3.86800E+03   1.20000E+00  -8.98000E+01
AB  1.93350E+03   5.11833E+01   3.59617E+02   Y -3.80900E+03   1.20000E+00  -8.98000E+01
AB  1.93450E+03   5.11833E+01   3.59617E+02   Y -3.75400E+03   1.20000E+00  -8.98000E+01
AB  1.93550E+03   5.11833E+01   3.59617E+02   Y -3.69500E+03   1.20000E+00  -8.98000E+01
AB  1.93650E+03   5.11833E+01   3.59617E+02   Y -3.64000E+03   1.20000E+00  -8.98000E+01
AB  1.93750E+03   5.11833E+01   3.59617E+02   Y -3.58900E+03   1.20000E+00  -8.98000E+01
AB  1.93850E+03   5.11833E+01   3.59617E+02   Y -3.54200E+03   1.20000E+00  -8.98000E+01
AB  1.93950E+03   5.11833E+01   3.59617E+02   Y -3.49200E+03   1.20000E+00  -8.98000E+01
AB  1.94050E+03   5.11833E+01   3.59617E+02   Y -3.44600E+03   1.20000E+00  -8.98000E+01
AB  1.94150E+03   5.11833E+01   3.59617E+02   Y -3.39900E+03   1.20000E+00  -8.98000E+01
AB  1.94250E+03   5.11833E+01   3.59617E+02   Y -3.35400E+03   1.20000E+00  -8.98000E+01
AB  1.94350E+03   5.11833E+01   3.59617E+02   Y -3.30800E+03   1.20000E+00  -8.98000E+01
AB  1.94450E+03   5.11833E+01   3.59617E+02   Y -3.26500E+03   1.20000E+00  -8.98000E+01
AB  1.94550E+03   5.11833E+01   3.59617E+02   Y -3.22300E+03   1.20000E+00  -8.98000E+01
AB  1.94650E+03   5.11833E+01   3.59617E+02   Y -3.17700E+03   1.20000E+00  -8.98000E+01
AB  1.94750E+03   5.11833E+01   3.59617E+02   Y -3.13600E+03   1.20000E+00  -8.98000E+01
AB  1.94850E+03   5.11833E+01   3.59617E+02   Y -3.09800E+03   1.20000E+00  -8.98000E+01
AB  1.94950E+03   5.11833E+01   3.59617E+02   Y -3.05800E+03   1.20000E+00  -8.98000E+01
AB  1.95050E+03   5.11833E+01   3.59617E+02   Y -3.01900E+03   1.20000E+00  -8.98000E+01
AB  1.95150E+03   5.11833E+01   3.59617E+02   Y -2.98300E+03   1.20000E+00  -8.98000E+01
AB  1.95250E+03   5.11833E+01   3.59617E+02   Y -2.94600E+03   1.20000E+00  -8.98000E+01
AB  1.95350E+03   5.11833E+01   3.59617E+02   Y -2.91100E+03   1.20000E+00  -8.98000E+01
AB  1.95450E+03   5.11833E+01   3.59617E+02   Y -2.87900E+03   1.20000E+00  -8.98000E+01
AB  1.95550E+03   5.11833E+01   3.59617E+02   Y -2.84300E+03   1.20000E+00  -8.98000E+01
AB  1.95650E+03   5.11833E+01   3.59617E+02   Y -2.80800E+03   1.20000E+00  -8.98000E+01
AB  1.95710E+03   5.11833E+01   3.59617E+02   Y -2.78800E+03   1.20000E+00  -8.98000E+01
# observatory_id year lat lon element value sigma bias
AB  1.92550E+03   5.11833E+01   3.59617E+02   Z  4.29460E+04   4.60000E+00   3.94000E+01
AB  1.92650E+03   5.11833E+01   3.59617E+02   Z  4.29470E+04   4.60000E+00   3.94000E+01
AB  1.92750E+03   5.11833E+01   3.59617E+02   Z  4.29320E+04   4.60000E+00   3.94000E+01
AB  1.92850E+03   5.11833E+01   3.59617E+02   Z  4.29410E+04   4.60000E+00   3.94000E+01
AB  1.92950E+03   5.11833E+01   3.59617E+02   Z  4.29180E+04   4.60000E+00   3.94000E+01
AB  1.93050E+03   5.11833E+01   3.59617E+02   Z  4.29240E+04   4.60000E+00   3.94000E+01
AB  1.93150E+03   5.11833E+01   3.59617E+02   Z  4.29230E+04   4.60000E+00   3.94000E+01
AB  1.93250E+03   5.11833E+01   3.59617E+02   Z  4.29400E+04   4.60000E+00   3.94000E+01
AB  1.93350E+03   5.11833E+01   3.59617E+02   Z  4.29420E+04   4.60000E+00   3.94000E+01
AB  1.93450E+03   5.11833E+01   3.59617E+02   Z  4.29550E+04   4.60000E+00   3.94000E+01
AB  1.93550E+03   5.11833E+01   3.59617E+02   Z  4.29810E+04   4.60000E+00   3.94000E+01
AB  1.93650E+03   5.11833E+01   3.59617E+02   Z  4.30070E+04   4.60000E+00   3.94000E+01
AB  1.93750E+03   5.11833E+01   3.59617E+02   Z  4.30310E+04   4.60000E+00   3.94000E+01
AB  1.93850E+03   5.11833E+01   3.59617E+02   Z  4.30500E+04   4.60000E+00   3.94000E+01
AB  1.93950E+03   5.11833E+01   3.59617E+02   Z  4.30740E+04   4.60000E+00   3.94000E+01
AB  1.94050E+03   5.11833E+01   3.59617E+02   Z  4.30990E+04   4.60000E+00   3.94000E+01
AB  1.94150E+03   5.11833E+01   3.59617E+02   Z  4.31280E+04   4.60000E+00   3.94000E+01
AB  1.94250E+03   5.11833E+01   3.59617E+02   Z  4.31460E+04   4.60000E+00   3.94000E+01
AB  1.94350E+03   5.11833E+01   3.59617E+02   Z  4.31720E+04   4.60000E+00   3.94000E+01
AB  1.94450E+03   5.11833E+01   3.59617E+02   Z  4.31890E+04   4.60000E+00   3.94000E+01
AB  1.94550E+03   5.11833E+01   3.59617E+02   Z  4.32070E+04   4.60000E+00   3.94000E+01
AB  1.94650E+03   5.11833E+01   3.59617E+02   Z  4.32350E+04   4.60000E+00   3.94000E+01
AB  1.94750E+03   5.11833E+01   3.59617E+02   Z  4.32460E+04   4.60000E+00   3.94000E+01
AB  1.94850E+03   5.11833E+01   3.59617E+02   Z  4.32550E+04   4.60000E+00   3.94000E+01
AB  1.94950E+03   5.11833E+01   3.59617E+02   Z  4.32730E+04   4.60000E+00   3.94000E+01
AB  1.95050E+03   5.11833E+01   3.59617E+02   Z  4.32880E+04   4.60000E+00   3.94000E+01
AB  1.95150E+03   5.11833E+01   3.59617E+02   Z  4.33050E+04   4.60000E+00   3.94000E+01
AB  1.95250E+03   5.11833E+01   3.59617E+02   Z  4.33160E+04   4.60000E+00   3.94000E+01
AB  1.95350E+03   5.11833E+01   3.59617E+02   Z  4.33210E+04   4.60000E+00   3.94000E+01
AB  1.95450E+03   5.11833E+01   3.59617E+02   Z  4.33320E+04   4.60000E+00   3.94000E+01
AB  1.95550E+03   5.11833E+01   3.59617E+02   Z  4.33480E+04   4.60000E+00   3.94000E+01
AB  1.95650E+03   5.11833E+01   3.59617E+02   Z  4.33760E+04   4.60000E+00   3.94000E+01
AB  1.95710E+03   5.11833E+01   3.59617E+02   Z  4.33940E+04   4.60000E+00   3.94000E+01
# observatory_id year lat lon element value sigma bias
AC  1.96450E+03  -3.50000E+01   3.02317E+02   X  2.12820E+04   7.80000E+00  -1.40300E+02
AC  1.96550E+03  -3.50000E+01   3.02317E+02   X  2.12350E+04   7.80000E+00  -1.40300E+02
AC  1.96650E+03  -3.50000E+01   3.02317E+02   X  2.11600E+04   7.80000E+00  -1.40300E+02
AC  1.96750E+03  -3.50000E+01   3.02317E+02   X  2.10910E+04   7.80000E+00  -1.40300E+02
AC  1.96850E+03  -3.50000E+01   3.02317E+02   X  2.10170E+04   7.80000E+00  -1.40300E+02
AC  1.96950E+03  -3.50000E+01   3.02317E+02   X  2.09270E+04   7.80000E+00  -1.40300E+02
AC  1.97050E+03  -3.50000E+01   3.02317E+02   X  2.08520E+04   7.80000E+00  -1.40300E+02
AC  1.97150E+03  -3.50000E+01   3.02317E+02   X  2.07810E+04   7.80000E+00  -1.40300E+02
AC  1.97250E+03  -3.50000E+01   3.02317E+02   X  2.07050E+04   7.80000E+00  -1.40300E+02
AC  1.97350E+03  -3.50000E+01   3.02317E+02   X  2.06280E+04   7.80000E+00  -1.40300E+02
AC  1.97450E+03  -3.50000E+01   3.02317E+02   X  2.05520E+04   7.80000E+00  -1.40300E+02
AC  1.97550E+03  -3.50000E+01   3.02317E+02   X  2.04790E+04   7.80000E+00  -1.40300E+02
AC  1.97650E+03  -3.50000E+01   3.02317E+02   X  2.04190E+04   7.80000E+00  -1.40300E+02
AC  1.97750E+03  -3.50000E+01   3.02317E+02   X  2.03430E+04   7.80000E+00  -1.40300E+02
AC  1.97850E+03  -3.50000E+01   3.02317E+02   X  2.02540E+04   7.80000E+00  -1.40300E+02
AC  1.97950E+03  -3.50000E+01   3.02317E+02   X  2.01980E+04   7.80000E+00  -1.40300E+02
AC  1.98050E+03  -3.50000E+01   3.02317E+02   X  2.01100E+04   7.80000E+00  -1.40300E+02
AC  1.98150E+03  -3.50000E+01   3.02317E+02   X  2.00240E+04   7.80000E+00  -1.40300E+02
AC  1.98250E+03  -3.50000E+01   3.02317E+02   X  1.99170E+04   7.80000E+00  -1.40300E+02
AC  1.98350E+03  -3.50000E+01   3.02317E+02   X  1.98470E+04   7.80000E+00  -1.40300E+02
AC  1.98450E+03  -3.50000E+01   3.02317E+02   X  1.97820E+04   7.80000E+00  -1.40300E+02
AC  1.98550E+03  -3.50000E+01   3.02317E+02   X  1.96970E+04   7.80000E+00  -1.40300E+02
AC  1.98650E+03  -3.50000E+01   3.02317E+02   X  1.96310E+04   7.80000E+00  -1.40300E+02
AC  1.98750E+03  -3.50000E+01   3.02317E+02   X  1.95600E+04   7.80000E+00  -1.40300E+02
# observatory_id year lat lon element value sigma bias
AC  1.96450E+03  -3.50000E+01   3.02317E+02   Y -5.88000E+02   5.80000E+00  -7.45000E+01
AC  1.96550E+03  -3.50000E+01   3.02317E+02   Y -6.53000E+02   5.80000E+00  -7.45000E+01
AC  1.96650E+03  -3.50000E+01   3.02317E+02   Y -7.25000E+02   5.80000E+00  -7.45000E+01
AC  1.96750E+03  -3.50000E+01   3.02317E+02   Y -7.68000E+02   5.80000E+00  -7.45000E+01
AC  1.96850E+03  -3.50000E+01   3.02317E+02   Y -8.27000E+02   5.80000E+00  -7.45000E+01
AC  1.96950E+03  -3.50000E+01   3.02317E+02   Y -8.74000E+02   5.80000E+00  -7.45000E+01
AC  1.97050E+03  -3.50000E+01   3.02317E+02   Y -9.26000E+02   5.80000E+00  -7.45000E+01
AC  1.97150E+03  -3.50000E+01   3.02317E+02   Y -9.81000E+02   5.80000E+00  -7.45000E+01
AC  1.97250E+03  -3.50000E+01   3.02317E+02   Y -1.04000E+03   5.80000E+00  -7.45000E+01
AC  1.97350E+03  -3.50000E+01   3.02317E+02   Y -1.08600E+03   5.80000E+00  -7.45000E+01
AC  1.97450E+03  -3.50000E+01   3.02317E+02   Y -1.12400E+03   5.80000E+00  -7.45000E+01
AC  1.97550E+03  -3.50000E+01   3.02317E+02   Y -1.16200E+03   5.80000E+00  -7.45000E+01
AC  1.97650E+03  -3.50000E+01   3.02317E+02   Y -1.22000E+03   5.80000E+00  -7.45000E+01
AC  1.97750E+03  -3.50000E+01   3.02317E+02   Y -1.27300E+03   5.80000E+00  -7.45000E+01
AC  1.97850E+03  -3.50000E+01   3.02317E+02   Y -1.31600E+03   5.80000E+00  -7.45000E+01
AC  1.97950E+03  -3.50000E+01   3.02317E+02   Y -1.34500E+03   5.80000E+00  -7.45000E+01
AC  1.98050E+03  -3.50000E+01   3.02317E+02   Y -1.38700E+03   5.80000E+00  -7.45000E+01
AC  1.98150E+03  -3.50000E+01   3.02317E+02   Y -1.44300E+03   5.80000E+00  -7.45000E+01
AC  1.98250E+03  -3.50000E+01   3.02317E+02   Y -1.48400E+03   5.80000E+00  -7.45000E+01
AC  1.98350E+03  -3.50000E+01   3.02317E+02   Y -1.54200E+03   5.80000E+00  -7.45000E+01
AC  1.98450E+03  -3.50000E+01   3.02317E+02   Y -1.57900E+03   5.80000E+00  -7.45000E+01
AC  1.98550E+03  -3.50000E+01   3.02317E+02   Y -1.61800E+03   5.80000E+00  -7.45000E+01
AC  1.98650E+03  -3.50000E+01   3.02317E+02   Y -1.65900E+03   5.80000E+00  -7.45000E+01
AC  1.98750E+03  -3.50000E+01   3.02317E+02   Y -1.68600E+03   5.80000E+00  -7.45000E+01
# observatory_id year lat lon element value sigma bias
AC  1.96450E+03  -3.50000E+01   3.02317E+02   Z -1.34300E+04   3.30000E+00  -7.70000E+00
AC  1.96550E+03  -3.50000E+01   3.02317E+02   Z -1.34310E+04   3.30000E+00  -7.70000E+00
AC  1.96650E+03  -3.50000E+01   3.02317E+02   Z -1.34320E+04   3.30000E+00  -7.70000E+00
AC  1.96750E+03  -3.50000E+01   3.02317E+02   Z -1.34270E+04   3.30000E+00  -7.70000E+00
AC  1.96850E+03  -3.50000E+01   3.02317E+02   Z -1.34290E+04   3.30000E+00  -7.70000E+00
AC  1.96950E+03  -3.50000E+01   3.02317E+02   Z -1.34400E+04   3.30000E+00  -7.70000E+00
AC  1.97050E+03  -3.50000E+01   3.02317E+02   Z -1.34570E+04   3.30000E+00  -7.70000E+00
AC  1.97150E+03  -3.50000E+01   3.02317E+02   Z -1.34780E+04   3.30000E+00  -7.70000E+00
AC  1.97250E+03  -3.50000E+01   3.02317E+02   Z -1.34910E+04   3.30000E+00  -7.70000E+00
AC  1.97350E+03  -3.50000E+01   3.02317E+02   Z -1.35110E+04   3.30000E+00  -7.70000E+00
AC  1.97450E+03  -3.50000E+01   3.02317E+02   Z -1.35340E+04   3.30000E+00  -7.70000E+00
AC  1.97550E+03  -3.50000E+01   3.02317E+02   Z -1.35550E+04   3.30000E+00  -7.70000E+00
AC  1.97650E+03  -3.50000E+01   3.02317E+02   Z -1.35760E+04   3.30000E+00  -7.70000E+00
AC  1.97750E+03  -3.50000E+01   3.02317E+02   Z -1.36010E+04   3.30000E+00  -7.70000E+00
AC  1.97850E+03  -3.50000E+01   3.02317E+02   Z -1.36290E+04   3.30000E+00  -7.70000E+00
AC  1.97950E+03  -3.50000E+01   3.02317E+02   Z -1.36500E+04   3.30000E+00  -7.70000E+00
AC  1.98050E+03  -3.50000E+01   3.02317E+02   Z -1.36750E+04   3.30000E+00  -7.70000E+00
AC  1.98150E+03  -3.50000E+01   3.02317E+02   Z -1.37210E+04   3.30000E+00  -7.70000E+00
AC  1.98250E+03  -3.50000E+01   3.02317E+02   Z -1.37490E+04   3.30000E+00  -7.70000E+00
